,Convicting Offense Classification,Convicting Offense Type,Convicting Offense Subtype,Race - Ethnicity,Sex,Level of Supervision,Recidivism - Prison Admission
56291,10.0,3.0,3.3,8,1,6.0,0
56292,1.0,4.0,4.1,8,1,6.0,0
56293,2.0,2.0,2.3,8,1,6.0,0
56294,1.0,4.0,4.1,8,1,6.0,0
56295,2.0,4.0,4.1,8,1,6.0,0
56296,1.0,3.0,3.1,8,1,6.0,0
56297,5.0,2.0,2.3,8,0,6.0,0
56298,1.0,2.0,2.3,8,0,6.0,0
56299,5.0,2.0,2.3,8,1,6.0,0
56300,10.0,3.0,3.2,8,1,6.0,0
56301,1.0,3.0,3.1,8,1,6.0,0
56302,5.0,1.0,1.1,8,0,6.0,0
56303,10.0,2.0,2.6,8,0,6.0,0
56304,10.0,3.0,3.2,8,1,6.0,0
56305,5.0,3.0,3.2,8,1,6.0,0
56306,0.1,4.0,4.1,8,0,6.0,0
56307,2.0,1.0,1.1,8,0,6.0,0
56308,2.0,1.0,1.1,8,1,6.0,0
56309,1.0,4.0,4.1,8,1,6.0,0
56310,2.0,2.0,2.1,8,1,6.0,0
56311,2.0,4.0,4.1,8,1,6.0,0
56312,5.0,1.0,1.2,8,0,6.0,0
56313,5.0,2.0,2.3,8,1,6.0,0
56314,1.0,2.0,2.3,8,1,6.0,0
56315,1.0,3.0,3.1,8,0,6.0,0
56316,2.0,1.0,1.1,8,0,6.0,0
56317,2.0,4.0,4.3,8,0,6.0,0
56318,2.0,4.0,4.3,8,1,6.0,0
56319,5.0,3.0,3.2,8,1,6.0,0
56320,5.0,2.0,2.6,8,1,6.0,0
56321,2.0,2.0,2.3,8,1,6.0,0
56322,2.0,2.0,2.3,8,1,6.0,0
56323,2.0,2.0,2.6,8,1,6.0,0
56324,2.0,2.0,2.3,8,1,6.0,0
56325,2.0,2.0,2.1,8,1,6.0,0
56326,2.0,2.0,2.3,8,1,6.0,0
56327,5.0,2.0,2.1,8,1,6.0,0
56328,1.0,3.0,3.1,8,1,6.0,0
56329,2.0,1.0,1.1,8,1,6.0,0
56330,2.0,2.0,2.3,8,1,6.0,0
56331,1.0,2.0,2.3,8,1,6.0,0
56332,2.0,1.0,1.1,8,0,6.0,0
56333,1.0,3.0,3.1,8,0,6.0,0
56334,5.0,3.0,3.1,8,1,6.0,0
56335,2.0,4.0,4.1,8,1,6.0,0
56336,2.0,2.0,2.3,8,1,6.0,0
56337,1.0,1.0,1.2,8,1,6.0,0
56338,5.0,2.0,2.3,8,1,6.0,0
56339,2.0,1.0,1.3,8,1,6.0,0
56340,2.0,4.0,4.3,8,1,6.0,0
56341,5.0,1.0,1.1,8,1,6.0,0
56342,10.0,3.0,3.2,8,0,6.0,0
56343,5.0,3.0,3.2,8,1,6.0,0
56344,5.0,3.0,3.3,8,0,6.0,0
56345,5.0,1.0,1.1,8,0,6.0,0
56346,2.0,2.0,2.6,8,1,6.0,0
56347,2.0,2.0,2.3,8,0,6.0,0
56348,5.0,2.0,2.3,8,1,6.0,0
56349,2.0,2.0,2.2,8,1,6.0,0
56350,5.0,1.0,1.2,8,1,6.0,0
56351,100.0,5.0,5.2,8,1,6.0,0
56352,2.0,1.0,1.1,8,1,6.0,0
56353,2.0,2.0,2.1,8,1,6.0,0
56354,10.0,3.0,3.2,8,1,6.0,0
56355,5.0,3.0,3.2,8,1,6.0,0
56356,2.0,4.0,4.1,8,1,6.0,0
56357,5.0,4.0,4.1,8,0,6.0,0
56358,2.0,1.0,1.3,8,0,6.0,0
56359,2.0,1.0,1.1,8,0,6.0,0
56360,2.0,2.0,2.3,8,1,6.0,0
56361,1.0,3.0,3.1,8,0,6.0,0
56362,1.0,4.0,4.1,8,1,6.0,0
56363,2.0,1.0,1.1,8,1,6.0,0
56364,10.0,3.0,3.2,8,1,6.0,0
56365,1.0,4.0,4.1,8,1,6.0,0
56366,2.0,2.0,2.3,8,1,6.0,0
56367,10.0,1.0,1.2,8,1,6.0,0
56368,1.0,3.0,3.1,8,1,6.0,0
56369,10.0,3.0,3.2,8,1,6.0,0
56370,1.0,2.0,2.3,8,1,6.0,0
56371,10.0,3.0,3.2,8,0,6.0,0
56372,2.0,4.0,4.3,8,0,6.0,0
56373,2.0,1.0,1.1,8,1,6.0,0
56374,2.0,2.0,2.3,8,1,6.0,0
56375,2.0,2.0,2.3,8,1,6.0,0
56376,1.0,2.0,2.3,8,1,6.0,0
56377,10.0,3.0,3.2,8,0,6.0,0
56378,2.0,1.0,1.1,8,0,6.0,0
56379,1.0,1.0,1.1,8,1,6.0,0
56380,1.0,1.0,1.1,8,0,6.0,0
56381,1.0,4.0,4.1,8,1,6.0,0
56382,5.0,1.0,1.3,8,1,6.0,0
56383,10.0,3.0,3.2,8,0,6.0,0
56384,1.0,4.0,4.1,8,1,6.0,0
56385,1.0,2.0,2.3,8,0,6.0,0
56386,5.0,1.0,1.2,8,1,6.0,0
56387,5.0,1.0,1.2,8,1,6.0,0
56388,0.1,4.0,4.1,8,1,6.0,0
56389,1.0,2.0,2.3,8,1,6.0,0
56390,5.0,4.0,4.5,8,1,6.0,0
56391,5.0,3.0,3.1,8,1,6.0,0
56392,1.0,2.0,2.3,8,1,6.0,0
56393,1.0,2.0,2.3,8,0,6.0,0
56394,10.0,3.0,3.2,8,1,6.0,0
56395,2.0,2.0,2.3,8,1,6.0,0
56396,1.0,2.0,2.3,8,1,6.0,0
56397,2.0,4.0,4.1,8,1,6.0,0
56398,5.0,3.0,3.2,8,1,6.0,0
56399,2.0,4.0,4.1,8,1,6.0,0
56400,2.0,2.0,2.5,8,0,6.0,0
56401,5.0,1.0,1.2,8,1,6.0,0
56402,2.0,1.0,1.4,8,1,6.0,0
56403,5.0,5.0,4.3,8,1,6.0,0
56404,2.0,2.0,2.4,8,0,6.0,0
56405,2.0,2.0,2.3,8,1,6.0,0
56406,2.0,2.0,2.3,8,1,6.0,0
56407,2.0,2.0,2.1,8,1,6.0,0
56408,5.0,2.0,2.3,8,1,6.0,0
56409,2.0,3.0,3.3,8,1,6.0,0
56410,2.0,2.0,2.2,8,1,6.0,0
56411,2.0,4.0,4.1,8,1,6.0,0
56412,10.0,3.0,3.3,8,1,6.0,0
56413,2.0,1.0,1.1,8,1,6.0,0
56414,2.0,2.0,2.3,8,1,6.0,0
56415,1.0,4.0,4.1,8,1,6.0,0
56416,1.0,2.0,2.3,8,0,6.0,0
56417,2.0,2.0,2.2,8,1,6.0,0
56418,1.0,4.0,4.1,8,1,6.0,0
56419,1.0,2.0,2.3,8,1,6.0,0
56420,5.0,1.0,1.1,8,0,6.0,0
56421,1.0,2.0,2.3,8,1,6.0,0
56422,0.1,1.0,1.1,8,0,6.0,0
56423,1.0,2.0,2.3,8,1,6.0,0
56424,2.0,2.0,2.7,8,1,6.0,0
56425,5.0,3.0,3.2,8,1,6.0,0
56426,1.0,4.0,4.1,8,1,6.0,0
56427,2.0,4.0,4.1,8,1,6.0,0
56428,1.0,4.0,4.1,8,1,6.0,0
56429,1.0,2.0,2.5,8,0,6.0,0
56430,2.0,1.0,1.3,8,1,6.0,0
56431,1.0,2.0,2.3,8,1,6.0,0
56432,5.0,3.0,3.2,8,1,6.0,0
56433,5.0,1.0,1.2,8,1,6.0,0
56434,5.0,2.0,2.3,8,1,6.0,0
56435,2.0,2.0,2.3,8,1,6.0,0
56436,2.0,2.0,2.3,8,1,6.0,0
56437,5.0,4.0,4.1,8,1,6.0,0
56438,1.0,2.0,2.5,8,1,6.0,0
56439,1.0,4.0,4.4,8,1,6.0,0
56440,2.0,2.0,2.1,8,1,6.0,0
56441,10.0,3.0,3.2,8,0,6.0,0
56442,2.0,4.0,4.2,8,1,6.0,0
56443,5.0,3.0,3.2,8,1,6.0,0
56444,2.0,2.0,2.1,8,0,6.0,0
56445,5.0,1.0,1.3,8,0,6.0,0
56446,10.0,3.0,3.1,8,0,6.0,0
56447,10.0,3.0,3.2,8,0,6.0,0
56448,1.0,3.0,3.1,8,0,6.0,0
56449,10.0,4.0,4.3,8,1,6.0,0
56450,5.0,2.0,2.3,8,1,6.0,0
56451,1.0,2.0,2.3,8,0,6.0,0
56452,2.0,2.0,2.2,8,1,6.0,0
56453,5.0,2.0,2.6,8,1,6.0,0
56454,5.0,3.0,3.1,8,1,6.0,0
56455,5.0,1.0,1.1,8,1,6.0,0
56456,5.0,2.0,2.3,8,1,6.0,0
56457,2.0,2.0,2.3,8,1,6.0,0
56458,2.0,2.0,2.3,8,1,6.0,0
56459,1.0,2.0,2.3,8,1,6.0,0
56460,1.0,2.0,2.3,8,1,6.0,0
56461,5.0,1.0,1.3,8,0,6.0,0
56462,2.0,1.0,1.2,8,1,6.0,0
56463,2.0,2.0,2.1,8,1,6.0,0
56464,1.0,2.0,2.3,8,1,6.0,0
56465,10.0,3.0,3.2,8,0,6.0,0
56466,10.0,4.0,4.4,8,1,6.0,0
56467,10.0,3.0,3.2,8,0,6.0,0
56468,0.1,2.0,2.5,8,1,6.0,0
56469,1.0,3.0,3.2,8,0,6.0,0
56470,5.0,3.0,3.2,8,0,6.0,0
56471,2.0,2.0,2.3,8,0,6.0,0
56472,2.0,1.0,1.1,8,1,6.0,0
56473,2.0,2.0,2.3,8,0,6.0,0
56474,5.0,1.0,1.2,8,1,6.0,0
56475,1.0,4.0,4.1,8,1,6.0,0
56476,5.0,3.0,3.1,8,1,6.0,0
56477,5.0,2.0,2.3,8,0,6.0,0
56478,1.0,2.0,2.3,8,0,6.0,0
56479,5.0,2.0,2.6,8,1,6.0,0
56480,1.0,2.0,2.3,8,1,6.0,0
56481,2.0,3.0,3.1,8,1,6.0,0
56482,2.0,2.0,2.3,8,1,6.0,0
56483,2.0,2.0,2.3,8,1,6.0,0
56484,2.0,2.0,2.3,8,1,6.0,0
56485,5.0,1.0,1.1,8,1,6.0,0
56486,5.0,3.0,3.2,8,1,6.0,0
56487,5.0,2.0,2.1,8,1,6.0,0
56488,1.0,4.0,4.1,8,1,6.0,0
56489,10.0,1.0,1.1,8,1,6.0,0
56490,2.0,2.0,2.2,8,1,6.0,0
56491,5.0,4.0,4.1,8,1,6.0,0
56492,2.0,2.0,2.2,8,1,6.0,0
56493,10.0,3.0,3.2,8,1,6.0,0
56494,2.0,2.0,2.2,8,0,6.0,0
56495,2.0,2.0,2.3,8,1,6.0,0
56496,1.0,2.0,2.2,8,0,6.0,0
56497,2.0,4.0,4.1,8,1,6.0,0
56498,2.0,1.0,1.1,8,0,6.0,0
56499,1.0,4.0,4.1,8,1,6.0,0
56500,1.0,2.0,2.3,8,1,6.0,0
56501,1.0,2.0,2.3,8,1,6.0,0
56502,5.0,3.0,3.1,8,0,6.0,0
56503,2.0,4.0,4.1,8,1,6.0,0
56504,5.0,3.0,3.2,8,1,6.0,0
56505,2.0,2.0,2.2,8,1,6.0,0
56506,1.0,4.0,4.1,8,1,6.0,0
56507,1.0,3.0,3.1,8,0,6.0,0
56508,2.0,2.0,2.3,8,1,6.0,0
56509,1.0,3.0,3.1,8,1,6.0,0
56510,2.0,1.0,1.2,8,0,6.0,0
56511,1.0,2.0,2.2,8,1,6.0,0
56512,2.0,1.0,1.3,8,1,6.0,0
56513,10.0,3.0,3.2,8,1,6.0,0
56514,5.0,2.0,2.3,8,1,6.0,0
56515,1.0,2.0,2.3,8,1,6.0,0
56516,2.0,4.0,4.3,8,1,6.0,0
56517,2.0,1.0,1.1,8,1,6.0,0
56518,1.0,4.0,4.1,8,0,6.0,0
56519,2.0,2.0,2.3,8,1,6.0,0
56520,1.0,2.0,2.3,8,1,6.0,0
56521,2.0,4.0,4.1,8,1,6.0,0
56522,2.0,2.0,2.3,8,1,6.0,0
56523,5.0,1.0,1.2,8,1,6.0,0
56524,2.0,2.0,2.2,8,1,6.0,0
56525,5.0,1.0,1.2,8,1,6.0,0
56526,5.0,1.0,1.3,8,0,6.0,0
56527,10.0,3.0,3.3,8,0,6.0,0
56528,1.0,3.0,3.1,8,1,6.0,0
56529,2.0,4.0,4.3,8,1,6.0,0
56530,2.0,4.0,4.1,8,1,6.0,0
56531,1.0,1.0,1.1,8,1,6.0,0
56532,1.0,3.0,3.1,8,1,6.0,0
56533,5.0,3.0,3.2,8,1,6.0,0
56534,5.0,1.0,1.2,8,1,6.0,0
56535,2.0,4.0,4.1,8,1,6.0,0
56536,1.0,2.0,2.2,8,1,6.0,0
56537,2.0,2.0,2.5,8,1,6.0,0
56538,5.0,2.0,2.3,8,0,6.0,0
56539,2.0,1.0,1.3,8,1,6.0,0
56540,2.0,2.0,2.1,8,0,6.0,0
56541,1.0,1.0,1.1,8,1,6.0,0
56542,1.0,2.0,2.3,8,0,6.0,0
56543,5.0,4.0,4.1,8,1,6.0,0
56544,5.0,3.0,3.2,8,1,6.0,0
56545,1.0,2.0,2.3,8,1,6.0,0
56546,1.0,2.0,2.2,8,1,6.0,0
56547,2.0,3.0,3.1,8,1,6.0,0
56548,1.0,3.0,3.3,8,1,6.0,0
56549,2.0,4.0,4.1,8,1,6.0,0
56550,5.0,3.0,3.2,8,0,6.0,0
56551,1.0,3.0,3.1,8,1,6.0,0
56552,2.0,4.0,4.1,8,0,6.0,0
56553,5.0,1.0,1.3,8,0,6.0,0
56554,5.0,4.0,4.5,8,0,6.0,0
56555,5.0,2.0,2.3,8,1,6.0,0
56556,1.0,2.0,2.3,8,1,6.0,0
56557,2.0,3.0,3.1,8,1,6.0,0
56558,5.0,4.0,4.1,8,1,6.0,0
56559,1.0,4.0,4.1,8,1,6.0,0
56560,1.0,2.0,2.3,8,1,6.0,0
56561,5.0,1.0,1.2,8,0,6.0,0
56562,2.0,2.0,2.2,8,1,6.0,0
56563,1.0,2.0,2.5,8,1,6.0,0
56564,2.0,2.0,2.2,8,0,6.0,0
56565,1.0,2.0,2.3,8,0,6.0,0
56566,2.0,4.0,4.1,8,1,6.0,0
56567,1.0,4.0,4.1,8,1,6.0,0
56568,1.0,2.0,2.3,8,1,6.0,0
56569,5.0,2.0,2.3,8,0,6.0,0
56570,5.0,1.0,1.2,8,0,6.0,0
56571,5.0,1.0,1.2,8,1,6.0,0
56572,5.0,3.0,3.3,8,1,6.0,0
56573,1.0,2.0,2.3,8,0,6.0,0
56574,5.0,2.0,2.3,8,1,6.0,0
56575,2.0,2.0,2.3,8,0,6.0,0
56576,2.0,4.0,4.1,8,1,6.0,0
56577,25.0,3.0,3.2,8,0,6.0,0
56578,2.0,3.0,3.1,8,1,6.0,0
56579,5.0,3.0,3.2,8,1,6.0,0
56580,10.0,5.0,5.2,8,1,6.0,0
56581,5.0,3.0,3.2,8,0,6.0,0
56582,1.0,2.0,2.5,8,0,6.0,0
56583,2.0,2.0,2.1,8,0,6.0,0
56584,2.0,2.0,2.2,8,1,6.0,0
56585,1.0,2.0,2.3,8,1,6.0,0
56586,5.0,5.0,4.3,8,0,6.0,0
56587,5.0,3.0,3.2,8,1,6.0,0
56588,2.0,2.0,2.2,8,1,6.0,0
56589,10.0,3.0,3.2,8,1,6.0,0
56590,1.0,3.0,3.1,8,1,6.0,0
56591,2.0,4.0,4.1,8,1,6.0,0
56592,2.0,2.0,2.3,8,1,6.0,0
56593,2.0,2.0,2.7,8,1,6.0,0
56594,5.0,4.0,4.1,8,1,6.0,0
56595,1.0,3.0,3.1,8,1,6.0,0
56596,2.0,4.0,4.1,8,1,6.0,0
56597,5.0,3.0,3.2,8,0,6.0,0
56598,5.0,4.0,4.1,8,1,6.0,0
56599,0.1,4.0,4.1,8,1,6.0,0
56600,10.0,3.0,3.2,8,1,6.0,0
56601,10.0,3.0,3.2,8,1,6.0,0
56602,2.0,2.0,2.2,8,1,6.0,0
56603,1.0,4.0,4.1,8,0,6.0,0
56604,5.0,3.0,3.2,8,1,6.0,0
56605,5.0,1.0,1.3,8,0,6.0,0
56606,1.0,2.0,2.3,8,1,6.0,0
56607,0.1,3.0,3.3,8,1,6.0,0
56608,2.0,2.0,2.2,8,1,6.0,0
56609,1.0,2.0,2.3,8,1,6.0,0
56610,2.0,2.0,2.3,8,1,6.0,0
56611,2.0,4.0,4.1,8,1,6.0,0
56612,10.0,4.0,4.1,8,1,6.0,0
56613,2.0,2.0,2.3,8,1,6.0,0
56614,5.0,3.0,3.2,8,1,6.0,0
56615,10.0,3.0,3.2,8,0,6.0,0
56616,2.0,3.0,3.1,8,1,6.0,0
56617,1.0,3.0,3.1,8,1,6.0,0
56618,1.0,4.0,4.1,8,1,6.0,0
56619,2.0,3.0,3.1,8,1,6.0,0
56620,10.0,3.0,3.2,8,1,6.0,0
56621,5.0,2.0,2.3,8,1,6.0,0
56622,5.0,3.0,3.2,8,1,6.0,0
56623,10.0,3.0,3.3,8,1,6.0,0
56624,0.1,4.0,4.1,8,0,6.0,0
56625,1.0,4.0,4.1,8,1,6.0,0
56626,2.0,2.0,2.3,8,0,6.0,0
56627,5.0,3.0,3.3,8,0,6.0,0
56628,5.0,1.0,1.3,8,1,6.0,0
56629,10.0,3.0,3.1,8,0,6.0,0
56630,5.0,1.0,1.6,8,1,6.0,0
56631,2.0,2.0,2.3,8,1,6.0,0
56632,5.0,3.0,3.1,8,1,6.0,0
56633,2.0,3.0,3.1,8,1,6.0,0
56634,2.0,4.0,4.1,8,1,6.0,0
56635,2.0,1.0,1.2,8,1,6.0,0
56636,2.0,2.0,2.3,8,1,6.0,0
56637,10.0,3.0,3.2,8,1,6.0,0
56638,10.0,3.0,3.2,8,1,6.0,0
56639,2.0,4.0,4.1,8,1,6.0,0
56640,2.0,2.0,2.1,8,1,6.0,0
56641,5.0,3.0,3.2,8,1,6.0,0
56642,1.0,2.0,2.3,8,1,6.0,0
56643,5.0,4.0,4.1,8,1,6.0,0
56644,5.0,1.0,1.3,8,1,6.0,0
56645,2.0,1.0,1.2,8,1,6.0,0
56646,2.0,1.0,1.1,8,0,6.0,0
56647,2.0,1.0,1.4,8,1,6.0,0
56648,1.0,2.0,2.3,8,1,6.0,0
56649,1.0,3.0,3.1,8,1,6.0,0
56650,2.0,4.0,4.1,8,0,6.0,0
56651,1.0,3.0,3.1,8,1,6.0,0
56652,2.0,2.0,2.3,8,1,6.0,0
56653,1.0,2.0,2.3,8,1,6.0,0
56654,5.0,3.0,3.1,8,1,6.0,0
56655,1.0,4.0,4.1,8,1,6.0,0
56656,10.0,3.0,3.2,8,1,6.0,0
56657,2.0,2.0,2.3,8,1,6.0,0
56658,1.0,2.0,2.3,8,1,6.0,0
56659,5.0,3.0,3.2,8,0,6.0,0
56660,1.0,4.0,4.1,8,1,6.0,0
56661,2.0,2.0,2.3,8,0,6.0,0
56662,1.0,4.0,4.1,8,1,6.0,0
56663,1.0,2.0,2.1,8,0,6.0,0
56664,2.0,2.0,2.2,8,0,6.0,0
56665,1.0,4.0,4.1,8,1,6.0,0
56666,5.0,3.0,3.2,8,1,6.0,0
56667,1.0,2.0,2.3,8,1,6.0,0
56668,2.0,4.0,4.1,8,1,6.0,0
56669,0.1,4.0,4.1,8,1,6.0,0
56670,10.0,1.0,1.6,8,1,6.0,0
56671,2.0,2.0,2.6,8,1,6.0,0
56672,1.0,4.0,4.2,8,1,6.0,0
56673,2.0,2.0,2.3,8,1,6.0,0
56674,1.0,3.0,3.3,8,1,6.0,0
56675,1.0,3.0,3.1,8,1,6.0,0
56676,1.0,4.0,4.1,8,1,6.0,0
56677,10.0,1.0,1.2,8,1,6.0,0
56678,2.0,4.0,4.1,8,1,6.0,0
56679,2.0,3.0,3.1,8,1,6.0,0
56680,2.0,3.0,3.1,8,0,6.0,0
56681,2.0,2.0,2.3,8,1,6.0,0
56682,5.0,3.0,3.2,8,1,6.0,0
56683,5.0,2.0,2.3,8,1,6.0,0
56684,2.0,1.0,1.1,8,1,6.0,0
56685,5.0,3.0,3.2,8,1,6.0,0
56686,0.1,4.0,4.1,8,1,6.0,0
56687,10.0,3.0,3.2,8,1,6.0,0
56688,1.0,4.0,4.2,8,1,6.0,0
56689,2.0,4.0,4.1,8,1,6.0,0
56690,2.0,2.0,2.3,8,0,6.0,0
56691,2.0,3.0,3.1,8,1,6.0,0
56692,10.0,1.0,1.1,8,1,6.0,0
56693,2.0,2.0,2.2,8,0,6.0,0
56694,1.0,2.0,2.3,8,1,6.0,0
56695,5.0,4.0,4.1,8,1,6.0,0
56696,1.0,2.0,2.3,8,1,6.0,0
56697,1.0,1.0,1.1,8,0,6.0,0
56698,5.0,3.0,3.2,8,1,6.0,0
56699,1.0,4.0,4.1,8,1,6.0,0
56700,1.0,4.0,4.1,8,1,6.0,0
56701,1.0,2.0,2.3,8,1,6.0,0
56702,2.0,2.0,2.3,8,1,6.0,0
56703,10.0,3.0,3.2,8,1,6.0,0
56704,5.0,1.0,1.4,8,1,6.0,0
56705,1.0,4.0,4.1,8,1,6.0,0
56706,2.0,4.0,4.1,8,1,6.0,0
56707,5.0,1.0,1.1,8,1,6.0,0
56708,1.0,4.0,4.1,8,1,6.0,0
56709,5.0,3.0,3.2,8,1,6.0,0
56710,5.0,4.0,4.1,8,0,6.0,0
56711,2.0,2.0,2.2,8,1,6.0,0
56712,1.0,2.0,2.3,8,1,6.0,0
56713,5.0,1.0,1.1,8,1,6.0,0
56714,2.0,2.0,2.2,8,1,6.0,0
56715,5.0,2.0,2.6,8,1,6.0,0
56716,2.0,4.0,4.1,8,1,6.0,0
56717,2.0,4.0,4.1,8,1,6.0,0
56718,2.0,2.0,2.2,8,1,6.0,0
56719,1.0,1.0,1.1,8,1,6.0,0
56720,5.0,2.0,2.6,8,1,6.0,0
56721,0.1,1.0,1.2,8,1,6.0,0
56722,5.0,3.0,3.2,8,1,6.0,0
56723,5.0,2.0,2.5,8,1,6.0,0
56724,25.0,3.0,3.2,8,1,5.0,1
56725,2.0,4.0,4.3,8,1,5.0,1
56726,5.0,4.0,4.1,8,1,5.0,1
56727,2.0,2.0,2.5,8,1,5.0,1
56728,1.0,3.0,3.1,8,1,5.0,1
56729,2.0,1.0,1.1,8,0,5.0,1
56730,2.0,4.0,4.1,8,1,5.0,1
56731,1.0,1.0,1.4,8,1,5.0,1
56732,2.0,3.0,3.1,8,1,5.0,1
56733,2.0,1.0,1.1,8,0,5.0,1
56734,2.0,2.0,2.2,8,1,5.0,1
56735,2.0,4.0,4.3,8,1,5.0,1
56736,2.0,1.0,1.1,8,1,5.0,1
56737,2.0,2.0,2.3,8,1,5.0,1
56738,1.0,2.0,2.3,8,1,5.0,1
56739,2.0,3.0,3.1,8,1,5.0,1
56740,2.0,2.0,2.6,8,1,5.0,1
56741,5.0,3.0,3.2,8,1,5.0,1
56742,2.0,4.0,4.1,8,1,5.0,1
56743,2.0,1.0,1.1,8,0,5.0,1
56744,2.0,2.0,2.1,8,0,5.0,1
56745,5.0,3.0,3.2,8,0,5.0,1
56746,10.0,3.0,3.2,8,0,5.0,0
56747,1.0,3.0,3.1,8,0,5.0,1
56748,1.0,3.0,3.1,8,1,5.0,1
56749,5.0,2.0,2.3,8,1,5.0,1
56750,2.0,1.0,1.1,8,0,5.0,1
56751,5.0,3.0,3.1,8,1,5.0,1
56752,1.0,3.0,3.1,8,0,5.0,1
56753,5.0,3.0,3.2,8,1,5.0,1
56754,5.0,1.0,1.1,8,1,5.0,1
56755,5.0,1.0,1.3,8,1,5.0,1
56756,2.0,1.0,1.1,8,1,5.0,1
56757,10.0,3.0,3.2,8,1,5.0,1
56758,100.0,5.0,5.2,8,1,5.0,1
56759,5.0,3.0,3.2,8,1,5.0,1
56760,5.0,1.0,1.2,8,1,5.0,1
56761,5.0,3.0,3.1,8,0,5.0,1
56762,5.0,3.0,3.2,8,1,5.0,1
56763,2.0,1.0,1.2,8,1,5.0,1
56764,10.0,3.0,3.2,8,1,5.0,1
56765,2.0,4.0,4.1,8,1,5.0,0
56766,1.0,4.0,4.1,8,1,5.0,0
56767,1.0,4.0,4.1,8,1,5.0,0
56768,1.0,4.0,4.1,8,1,5.0,0
56769,1.0,4.0,4.1,8,0,5.0,0
56770,2.0,4.0,4.1,8,0,5.0,0
56771,0.1,1.0,1.1,8,0,5.0,0
56772,1.0,1.0,1.1,8,1,5.0,0
56773,5.0,1.0,1.2,8,1,5.0,0
56774,1.0,1.0,1.1,8,0,5.0,0
56775,2.0,1.0,1.2,8,1,5.0,0
56776,2.0,4.0,4.1,8,0,5.0,0
56777,1.0,4.0,4.1,8,0,5.0,0
56778,5.0,1.0,1.1,8,1,5.0,0
56779,1.0,3.0,3.1,8,1,5.0,0
56780,2.0,4.0,4.1,8,1,5.0,0
56781,1.0,3.0,3.1,8,1,5.0,0
56782,1.0,3.0,3.1,8,1,5.0,0
56783,0.1,1.0,1.1,8,1,5.0,0
56784,1.0,2.0,2.3,8,0,5.0,0
56785,1.0,2.0,2.3,8,1,5.0,0
56786,1.0,2.0,2.3,8,1,5.0,0
56787,5.0,3.0,3.3,8,1,5.0,0
56788,5.0,3.0,3.2,8,1,5.0,0
56789,10.0,1.0,1.6,8,1,5.0,0
56790,2.0,1.0,1.2,8,1,5.0,0
56791,2.0,1.0,1.1,8,1,5.0,0
56792,1.0,3.0,3.1,8,1,5.0,0
56793,1.0,4.0,4.1,8,0,5.0,0
56794,1.0,2.0,2.3,8,1,5.0,0
56795,5.0,1.0,1.2,8,0,5.0,0
56796,0.1,1.0,1.2,8,1,5.0,0
56797,1.0,1.0,1.1,8,1,5.0,0
56798,1.0,1.0,1.5,8,1,5.0,0
56799,0.1,1.0,1.1,8,1,5.0,0
56800,10.0,4.0,4.5,8,0,5.0,0
56801,1.0,2.0,2.3,8,1,5.0,0
56802,1.0,1.0,1.6,8,1,5.0,0
56803,2.0,2.0,2.1,8,0,5.0,0
56804,0.1,3.0,3.3,8,1,5.0,0
56805,5.0,3.0,3.2,8,1,5.0,0
56806,1.0,3.0,3.1,8,1,5.0,0
56807,0.1,1.0,1.1,8,0,5.0,0
56808,2.0,1.0,1.4,8,1,5.0,0
56809,1.0,4.0,4.1,8,1,5.0,0
56810,1.0,2.0,2.3,8,1,5.0,0
56811,1.0,2.0,2.3,8,1,5.0,0
56812,1.0,3.0,3.1,8,1,5.0,0
56813,1.0,3.0,3.1,8,1,5.0,0
56814,5.0,3.0,3.3,8,1,5.0,0
56815,0.1,1.0,1.1,8,1,5.0,0
56816,0.1,1.0,1.1,8,0,5.0,0
56817,1.0,2.0,2.3,8,1,5.0,0
56818,1.0,2.0,2.3,8,1,5.0,0
56819,10.0,1.0,1.2,8,1,5.0,0
56820,1.0,3.0,3.1,8,0,5.0,0
56821,5.0,1.0,1.2,8,1,5.0,0
56822,1.0,3.0,3.1,8,1,5.0,0
56823,2.0,1.0,1.1,8,0,5.0,0
56824,1.0,4.0,4.1,8,1,5.0,0
56825,0.1,4.0,4.1,8,1,5.0,0
56826,2.0,4.0,4.1,8,0,5.0,0
56827,1.0,3.0,3.1,8,1,5.0,0
56828,1.0,2.0,2.3,8,1,5.0,0
56829,5.0,4.0,4.5,8,0,5.0,0
56830,5.0,3.0,3.2,8,0,5.0,0
56831,2.0,1.0,1.1,8,0,5.0,0
56832,2.0,1.0,1.2,8,1,5.0,0
56833,2.0,1.0,1.1,8,0,5.0,0
56834,1.0,2.0,2.3,8,1,5.0,0
56835,5.0,1.0,1.4,8,1,5.0,0
56836,0.1,1.0,1.1,8,1,5.0,0
56837,1.0,2.0,2.3,8,1,5.0,0
56838,5.0,1.0,1.4,8,1,5.0,0
56839,5.0,5.0,5.2,8,0,5.0,0
56840,2.0,1.0,1.2,8,1,5.0,0
56841,1.0,3.0,3.1,8,1,5.0,0
56842,1.0,3.0,3.1,8,0,5.0,0
56843,5.0,1.0,1.2,8,1,5.0,0
56844,1.0,3.0,3.1,8,1,5.0,0
56845,2.0,1.0,1.3,8,0,5.0,0
56846,1.0,2.0,2.3,8,1,5.0,0
56847,1.0,3.0,3.1,8,1,5.0,0
